datetime,open,high,low,close,median,MA365,MA182,MA121,MA30,MA14,MA7,MA3,dMed%,d365%,d182%,d121%,d30%,d14%,d7%,d3%,a365,a182,a121,a30,a14,a7,a3,aMed,fastAvg,slowAvg,spread,spreadVel,orderScore,s14_30,s7_30,longBelow,longAbove,cluster%,vel%,acc%,vol%,crossMA365,crossMA182,crossMA121,crossMA30,crossMA14,crossMA7,crossMA3,crossMed,MA3_7,MA7_14,MA14_30,MA30_121,MA121_182,MA182_365
2014.06.20 00:00,0.89414,0.89741,0.89242,0.89458,0.89628,0.90508,0.89084,0.88656,0.89650,0.89747,0.89628,0.89496,-0.1895,-1.1603,0.4194,0.9042,-0.2143,-0.3218,-0.1895,-0.0428,0,1,1,0,0,0,0,0,0.89624,0.89416,0.002074,-0.000746,-2,1,0,0,0,0.8206,0.0180,0.0652,0.0256,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2014.06.23 00:00,0.89516,0.89675,0.89398,0.89414,0.89567,0.90493,0.89085,0.88662,0.89650,0.89718,0.89567,0.89428,-0.1710,-1.1925,0.3695,0.8485,-0.2631,-0.3386,-0.1710,-0.0157,0,1,1,0,0,0,0,0,0.89571,0.89413,0.001578,-0.000496,-2,1,0,0,0,0.8207,0.0099,0.0424,0.0267,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2014.06.24 00:00,0.89414,0.89579,0.89246,0.89402,0.89461,0.90476,0.89083,0.88669,0.89645,0.89666,0.89461,0.89425,-0.0660,-1.1873,0.3576,0.8270,-0.2706,-0.2941,-0.0660,-0.0253,0,1,1,0,0,0,0,0,0.89517,0.89409,0.001077,-0.000501,-2,1,0,0,0,0.8206,0.0543,0.1402,0.0305,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2014.06.25 00:00,0.89402,0.89452,0.89076,0.89269,0.89391,0.90457,0.89081,0.88673,0.89635,0.89595,0.89391,0.89362,-0.1365,-1.3131,0.2116,0.6719,-0.4085,-0.3643,-0.1365,-0.1037,0,1,1,0,0,0,0,0,0.89449,0.89404,0.000459,-0.000618,-4,0,0,0,0,0.8198,0.0873,0.1754,0.0325,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2014.06.26 00:00,0.89269,0.89562,0.89215,0.89352,0.89379,0.90437,0.89082,0.88681,0.89621,0.89547,0.89379,0.89341,-0.0302,-1.1997,0.3026,0.7569,-0.2996,-0.2179,-0.0302,0.0123,0,1,1,0,0,0,1,0,0.89422,0.89400,0.000223,-0.000236,-4,0,0,0,0,0.8184,0.0953,0.0649,0.0312,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2014.06.27 00:00,0.89351,0.89378,0.89053,0.89054,0.89298,0.90416,0.89084,0.88681,0.89585,0.89463,0.89298,0.89225,-0.2735,-1.5065,-0.0340,0.4210,-0.5933,-0.4572,-0.2735,-0.1917,0,0,1,0,0,0,0,0,0.89329,0.89394,-0.000650,-0.000873,-4,0,0,0,0,0.8163,0.1016,0.0377,0.0309,0,-1,0,0,0,0,-1,0,0,0,0,1,0,0
2014.06.30 00:00,0.89081,0.89144,0.88621,0.88663,0.89148,0.90394,0.89083,0.88679,0.89535,0.89358,0.89148,0.89023,-0.5440,-1.9145,-0.4712,-0.0178,-0.9739,-0.7773,-0.5440,-0.4044,0,0,0,0,0,0,0,0,0.89176,0.89385,-0.002089,-0.001439,-4,0,0,0,0,0.8143,0.1281,0.0404,0.0333,0,0,-1,0,0,0,0,0,0,0,0,1,0,0
2014.07.01 00:00,0.88662,0.88784,0.88562,0.88739,0.89079,0.90369,0.89079,0.88687,0.89500,0.89238,0.89015,0.88819,-0.3820,-1.8040,-0.3820,0.0581,-0.8506,-0.5594,-0.3105,-0.0897,0,0,1,0,0,0,0,0,0.89024,0.89379,-0.003546,-0.001457,-4,0,0,0,0,0.8129,0.1609,0.0403,0.0320,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2014.07.02 00:00,0.88738,0.88984,0.88725,0.88886,0.89071,0.90347,0.89071,0.88694,0.89456,0.89165,0.88939,0.88763,-0.2079,-1.6171,-0.2079,0.2165,-0.6377,-0.3128,-0.0594,0.1389,0,0,1,0,0,0,1,0,0.88955,0.89371,-0.004153,-0.000607,-4,0,0,0,0,0.8123,0.1993,0.0483,0.0324,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2014.07.03 00:00,0.88885,0.89426,0.88864,0.89328,0.89062,0.90323,0.89062,0.88701,0.89443,0.89156,0.88934,0.88984,0.2983,-1.1013,0.2983,0.7074,-0.1283,0.1924,0.4430,0.3862,0,1,1,0,1,1,1,1,0.89025,0.89362,-0.003369,0.000783,-2,0,0,0,0,0.8118,0.1984,0.0480,0.0289,0,1,0,0,1,1,0,1,1,0,0,1,0,0
2014.07.04 00:00,0.89327,0.89512,0.89300,0.89375,0.89148,0.90296,0.89055,0.88708,0.89428,0.89148,0.88998,0.89196,0.2544,-1.0199,0.3597,0.7516,-0.0592,0.2544,0.4234,0.2003,0,1,1,0,1,1,1,1,0.89114,0.89353,-0.002387,0.000982,-2,0,0,0,0,0.8120,0.1330,0.0312,0.0264,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2014.07.07 00:00,0.89441,0.89591,0.89290,0.89336,0.89140,0.90269,0.89042,0.88724,0.89437,0.89140,0.89133,0.89346,0.2194,-1.0334,0.3298,0.6902,-0.1130,0.2194,0.2280,-0.0116,0,1,1,0,1,1,0,1,0.89207,0.89345,-0.001384,0.001003,-2,0,0,0,0,0.8122,0.0455,0.0314,0.0237,0,0,0,0,0,0,-1,0,1,0,0,1,0,0
2014.07.08 00:00,0.89333,0.89461,0.89210,0.89291,0.89243,0.90238,0.89028,0.88741,0.89435,0.89129,0.89243,0.89334,0.0536,-1.0494,0.2955,0.6193,-0.1614,0.1814,0.0536,-0.0481,0,1,1,0,1,1,0,1,0.89235,0.89336,-0.001003,0.000381,0,0,0,0,0,0.8123,0.0576,0.0885,0.0219,0,0,0,0,0,0,0,0,1,1,0,1,0,0
2014.07.09 00:00,0.89291,0.89374,0.89048,0.89097,0.89241,0.90214,0.89015,0.88757,0.89408,0.89112,0.89285,0.89241,-0.1617,-1.2380,0.0917,0.3834,-0.3475,-0.0169,-0.2110,-0.1617,0,1,1,0,0,0,0,0,0.89213,0.89329,-0.001157,-0.000154,-2,0,0,0,0,0.8125,0.0545,0.1450,0.0208,0,0,0,0,-1,-1,0,-1,0,1,0,1,0,0
2014.07.10 00:00,0.89096,0.89341,0.89016,0.89250,0.89213,0.90193,0.89008,0.88773,0.89377,0.89102,0.89270,0.89213,0.0418,-1.0455,0.2720,0.5368,-0.1422,0.1662,-0.0222,0.0418,0,1,1,0,1,0,1,1,0.89195,0.89325,-0.001300,-0.000143,-2,0,0,0,0,0.8126,0.0611,0.1252,0.0198,0,0,0,0,1,0,1,1,0,1,0,1,0,0
2014.07.11 00:00,0.89250,0.89334,0.89114,0.89200,0.89182,0.90172,0.89002,0.88794,0.89342,0.89116,0.89235,0.89182,0.0198,-1.0782,0.2221,0.4571,-0.1590,0.0937,-0.0390,0.0198,0,1,1,0,1,0,1,1,0.89178,0.89323,-0.001450,-0.000150,-2,0,0,0,0,0.8127,0.0356,0.0658,0.0193,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2014.07.14 00:00,0.89203,0.89319,0.88980,0.89175,0.89203,0.90151,0.88994,0.88814,0.89312,0.89168,0.89203,0.89208,-0.0309,-1.0821,0.2037,0.4068,-0.1534,0.0082,-0.0309,-0.0374,0,1,1,0,1,0,0,0,0.89193,0.89319,-0.001265,0.000186,0,0,0,0,0,0.8127,0.0546,0.0072,0.0187,0,0,0,0,0,0,-1,-1,1,1,0,1,0,0
2014.07.15 00:00,0.89175,0.89624,0.89112,0.89567,0.89258,0.90134,0.88983,0.88841,0.89297,0.89250,0.89258,0.89314,0.3464,-0.6285,0.6558,0.8173,0.3022,0.3546,0.3464,0.2833,0,1,1,1,1,1,1,1,0.89274,0.89319,-0.000452,0.000813,0,0,0,0,0,0.8125,0.0224,0.0077,0.0183,0,0,0,1,0,1,1,1,1,1,0,1,0,0
2014.07.16 00:00,0.89567,0.89892,0.89551,0.89820,0.89344,0.90117,0.88979,0.88869,0.89302,0.89344,0.89402,0.89521,0.5329,-0.3295,0.9457,1.0696,0.5803,0.5329,0.4671,0.3344,0,1,1,1,1,1,1,1,0.89422,0.89322,0.001007,0.001459,2,1,1,0,0,0.8121,0.1270,0.0213,0.0201,0,0,0,0,0,0,0,0,1,1,1,1,0,0
2014.07.17 00:00,0.89821,0.89866,0.89686,0.89743,0.89385,0.90099,0.88969,0.88897,0.89293,0.89385,0.89501,0.89710,0.4001,-0.3950,0.8699,0.9513,0.5038,0.4001,0.2704,0.0368,0,1,1,1,1,1,1,1,0.89532,0.89322,0.002104,0.001097,2,1,1,0,0,0.8116,0.1394,0.0395,0.0201,0,0,0,0,0,0,0,0,1,1,1,1,0,0
2014.07.18 00:00,0.89742,0.90032,0.89696,0.89793,0.89427,0.90082,0.88960,0.88916,0.89301,0.89427,0.89620,0.89785,0.4090,-0.3214,0.9369,0.9859,0.5508,0.4090,0.1935,0.0085,0,1,1,1,1,1,1,1,0.89611,0.89319,0.002912,0.000809,2,1,1,0,0,0.8112,0.1376,0.0502,0.0194,0,0,0,0,0,0,0,0,1,1,1,1,0,0
2014.07.21 00:00,0.89768,0.89889,0.89703,0.89800,0.89474,0.90068,0.88950,0.88933,0.89319,0.89474,0.89745,0.89779,0.3648,-0.2973,0.9556,0.9750,0.5388,0.3648,0.0617,0.0238,0,1,1,1,1,1,1,1,0.89666,0.89317,0.003487,0.000575,2,1,1,0,0,0.8106,0.1342,0.1473,0.0210,0,0,0,0,0,0,0,0,1,1,1,1,0,0
2014.07.22 00:00,0.89799,0.90264,0.89769,0.90232,0.89568,0.90055,0.88943,0.88955,0.89354,0.89568,0.89878,0.89942,0.7417,0.1962,1.4495,1.4352,0.9827,0.7417,0.3943,0.3228,1,1,1,1,1,1,1,1,0.89796,0.89318,0.004779,0.001291,4,1,1,0,0,0.8103,0.1288,0.2180,0.0230,1,0,0,0,0,0,0,0,1,1,1,1,1,0
2014.07.23 00:00,0.90232,0.90314,0.90155,0.90224,0.89680,0.90042,0.88947,0.88980,0.89391,0.89680,0.89958,0.90085,0.6062,0.2024,1.4362,1.3980,0.9322,0.6062,0.2952,0.1539,1,1,1,1,1,1,1,1,0.89908,0.89323,0.005852,0.001074,4,1,1,0,0,0.8101,0.1245,0.1175,0.0264,0,0,0,0,0,0,0,0,1,1,1,1,1,0
2014.07.24 00:00,0.90222,0.90369,0.90074,0.90249,0.89780,0.90031,0.88953,0.89003,0.89429,0.89780,0.90060,0.90235,0.5221,0.2419,1.4569,1.4002,0.9167,0.5221,0.2103,0.0155,1,1,1,1,1,1,1,1,0.90025,0.89329,0.006960,0.001107,4,1,1,0,0,0.8100,0.1524,0.0310,0.0289,0,0,0,0,0,0,0,0,1,1,1,1,1,0
2014.07.25 00:00,0.90249,0.90513,0.90173,0.90402,0.89900,0.90022,0.88959,0.89025,0.89481,0.89900,0.90181,0.90292,0.5578,0.4221,1.6220,1.5473,1.0296,0.5578,0.2446,0.1222,1,1,1,1,1,1,1,1,0.90125,0.89335,0.007893,0.000933,4,1,1,0,0,0.8098,0.2012,0.0475,0.0327,0,0,0,0,0,0,0,0,1,1,1,1,1,0
2014.07.28 00:00,0.90463,0.90512,0.90347,0.90389,0.90011,0.90011,0.88962,0.89045,0.89528,0.90022,0.90299,0.90347,0.4194,0.4194,1.6041,1.5099,0.9619,0.4078,0.0994,0.0469,1,1,1,1,1,1,1,1,0.90223,0.89339,0.008833,0.000939,4,1,1,0,0,0.8094,0.2341,0.0293,0.0352,0,0,0,0,0,0,0,0,1,1,1,1,1,0
2014.07.29 00:00,0.90388,0.90738,0.90360,0.90683,0.90003,0.90003,0.88972,0.89068,0.89602,0.90133,0.90389,0.90491,0.7559,0.7559,1.9235,1.8136,1.2065,0.6097,0.3248,0.2118,1,1,1,1,1,1,1,1,0.90338,0.89347,0.009907,0.001075,4,1,1,0,0,0.8087,0.2775,0.0284,0.0386,0,0,0,0,0,0,0,0,1,1,1,1,1,0
2014.07.30 00:00,0.90683,0.91050,0.90645,0.90856,0.89996,0.89996,0.88976,0.89096,0.89702,0.90237,0.90516,0.90643,0.9558,0.9558,2.1126,1.9757,1.2869,0.6859,0.3758,0.2354,1,1,1,1,1,1,1,1,0.90465,0.89356,0.011092,0.001185,4,1,1,0,0,0.8081,0.3478,0.0323,0.0388,0,0,0,0,0,0,0,0,1,1,1,1,1,0
2014.07.31 00:00,0.90858,0.91030,0.90752,0.90864,0.89985,0.89985,0.88979,0.89125,0.89798,0.90349,0.90639,0.90801,0.9768,0.9768,2.1190,1.9516,1.1869,0.5698,0.2485,0.0694,1,1,1,1,1,1,1,1,0.90596,0.89363,0.012336,0.001244,4,1,1,0,0,0.8076,0.4126,0.0457,0.0333,0,0,0,0,0,0,0,0,1,1,1,1,1,0
2014.08.01 00:00,0.90861,0.90960,0.90402,0.90529,0.89976,0.89976,0.88982,0.89146,0.89873,0.90423,0.90664,0.90750,0.6147,0.6147,1.7389,1.5513,0.7301,0.1174,-0.1491,-0.2432,1,1,1,1,1,0,0,1,0.90612,0.89368,0.012443,0.000107,4,1,1,0,0,0.8075,0.4382,0.0161,0.0316,0,0,0,0,0,-1,-1,0,1,1,1,1,1,0
2014.08.04 00:00,0.90561,0.90718,0.90560,0.90664,0.89968,0.89968,0.88984,0.89164,0.89934,0.90509,0.90719,0.90686,0.7738,0.7738,1.8882,1.6824,0.8122,0.1710,-0.0608,-0.0239,1,1,1,1,1,0,0,1,0.90638,0.89372,0.012662,0.000218,2,1,1,0,0,0.8078,0.3752,0.0087,0.0316,0,0,0,0,0,0,0,0,0,1,1,1,1,0
2014.08.05 00:00,0.90663,0.91110,0.90643,0.90938,0.90005,0.89962,0.88988,0.89184,0.90005,0.90580,0.90770,0.90710,1.0370,1.0854,2.1910,1.9664,1.0370,0.3955,0.1849,0.2510,1,1,1,1,1,1,1,1,0.90687,0.89378,0.013088,0.000426,2,1,1,1,0,0.8083,0.2420,0.0138,0.0321,0,0,0,0,0,1,1,0,0,1,1,1,1,0
2014.08.06 00:00,0.90939,0.91143,0.90699,0.90745,0.90069,0.89956,0.88993,0.89207,0.90069,0.90632,0.90748,0.90782,0.7509,0.8770,1.9683,1.7242,0.7509,0.1248,-0.0033,-0.0411,1,1,1,1,1,0,0,1,0.90721,0.89385,0.013353,0.000265,4,1,1,1,0,0.8086,0.1541,0.0143,0.0301,0,0,0,0,0,-1,-1,0,1,1,1,1,1,0
2014.08.07 00:00,0.90745,0.91047,0.90656,0.90882,0.90141,0.89952,0.89002,0.89236,0.90141,0.90695,0.90752,0.90855,0.8220,1.0341,2.1128,1.8448,0.8220,0.2060,0.1437,0.0297,1,1,1,1,1,1,1,1,0.90767,0.89396,0.013708,0.000356,4,1,1,1,0,0.8089,0.1245,0.0292,0.0263,0,0,0,0,0,1,1,0,1,1,1,1,1,0
2014.08.08 00:00,0.90881,0.90979,0.90322,0.90489,0.90204,0.89945,0.89008,0.89265,0.90204,0.90704,0.90744,0.90705,0.3156,0.6044,1.6639,1.3714,0.3156,-0.2369,-0.2806,-0.2385,1,1,1,1,0,0,0,1,0.90718,0.89406,0.013115,-0.000593,2,1,1,1,0,0.8085,0.0876,0.0679,0.0225,0,0,0,0,-1,-1,-1,0,0,1,1,1,1,0
2014.08.11 00:00,0.90550,0.90669,0.90547,0.90652,0.90268,0.89938,0.89014,0.89300,0.90268,0.90730,0.90741,0.90674,0.4254,0.7940,1.8397,1.5144,0.4254,-0.0862,-0.0983,-0.0246,1,1,1,1,0,0,0,1,0.90715,0.89417,0.012979,-0.000136,2,1,1,1,0,0.8080,0.0343,0.0797,0.0207,0,0,0,0,0,0,0,0,0,1,1,1,1,0
2014.08.12 00:00,0.90652,0.91032,0.90643,0.90745,0.90338,0.89928,0.89020,0.89336,0.90338,0.90736,0.90703,0.90629,0.4503,0.9085,1.9379,1.5771,0.4503,0.0095,0.0467,0.1284,1,1,1,1,1,1,1,1,0.90689,0.89428,0.012612,-0.000367,0,1,1,1,0,0.8074,0.0355,0.0772,0.0186,0,0,0,0,1,1,1,0,0,0,1,1,1,0
2014.08.13 00:00,0.90745,0.90979,0.90411,0.90751,0.90410,0.89917,0.89031,0.89368,0.90410,0.90726,0.90704,0.90716,0.3773,0.9270,1.9321,1.5475,0.3773,0.0277,0.0520,0.0386,1,1,1,1,1,1,1,1,0.90715,0.89439,0.012765,0.000153,2,1,1,1,0,0.8068,0.0421,0.0289,0.0161,0,0,0,0,0,0,0,0,1,0,1,1,1,0
2014.08.14 00:00,0.90749,0.90851,0.90345,0.90655,0.90459,0.89910,0.89042,0.89398,0.90459,0.90705,0.90658,0.90717,0.2163,0.8286,1.8117,1.4058,0.2163,-0.0551,-0.0038,-0.0683,1,1,1,1,0,0,0,1,0.90693,0.89450,0.012434,-0.000331,2,1,1,1,0,0.8062,0.0108,0.0273,0.0164,0,0,0,0,-1,-1,-1,0,1,0,1,1,1,0
2014.08.15 00:00,0.90657,0.90705,0.90179,0.90179,0.90476,0.89901,0.89050,0.89421,0.90476,0.90670,0.90596,0.90528,-0.3279,0.3097,1.2679,0.8472,-0.3279,-0.5415,-0.4607,-0.3859,1,1,1,0,0,0,0,0,0.90598,0.89457,0.011409,-0.001025,0,1,1,1,0,0.8052,0.0374,0.0668,0.0221,0,0,0,-1,0,0,0,-1,0,0,1,1,1,0
2014.08.18 00:00,0.90333,0.90691,0.90253,0.90654,0.90496,0.89894,0.89064,0.89449,0.90517,0.90669,0.90597,0.90496,0.1746,0.8457,1.7847,1.3474,0.1513,-0.0165,0.0631,0.1746,1,1,1,1,0,1,1,1,0.90587,0.89469,0.011183,-0.000227,0,1,1,1,0,0.8042,0.0490,0.0949,0.0233,0,0,0,1,0,1,1,1,0,0,1,1,1,0
2014.08.19 00:00,0.90653,0.90940,0.90564,0.90928,0.90569,0.89891,0.89080,0.89479,0.90569,0.90668,0.90633,0.90587,0.3968,1.1539,2.0741,1.6199,0.3968,0.2868,0.3250,0.3764,1,1,1,1,1,1,1,1,0.90629,0.89483,0.011462,0.000280,0,1,1,1,0,0.8035,0.0414,0.0042,0.0208,0,0,0,0,1,0,0,0,0,0,1,1,1,0
2014.08.20 00:00,0.90929,0.91379,0.90895,0.91344,0.90639,0.89887,0.89099,0.89511,0.90639,0.90728,0.90752,0.90975,0.7780,1.6204,2.5198,2.0474,0.7780,0.6791,0.6523,0.4052,1,1,1,1,1,1,1,1,0.90818,0.89499,0.013192,0.001729,4,1,1,1,0,0.8033,0.0765,0.0097,0.0178,0,0,0,0,0,0,0,0,1,1,1,1,1,0
2014.08.21 00:00,0.91344,0.91453,0.91104,0.91125,0.90679,0.89883,0.89117,0.89542,0.90679,0.90752,0.90846,0.91132,0.4914,1.3820,2.2532,1.7683,0.4914,0.4108,0.3071,-0.0080,1,1,1,1,1,1,0,1,0.90910,0.89514,0.013964,0.000772,4,1,1,1,0,0.8035,0.1604,0.0393,0.0180,0,0,0,0,0,0,-1,0,1,1,1,1,1,0
2014.08.22 00:00,0.91125,0.91537,0.91029,0.91334,0.90730,0.89880,0.89136,0.89576,0.90730,0.90837,0.91077,0.91268,0.6659,1.6180,2.4659,1.9624,0.6659,0.5475,0.2822,0.0727,1,1,1,1,1,1,1,1,0.91060,0.89531,0.015298,0.001334,4,1,1,1,0,0.8044,0.1839,0.0495,0.0181,0,0,0,0,0,0,1,0,1,1,1,1,1,0
2014.08.25 00:00,0.91725,0.91735,0.91417,0.91554,0.90789,0.89877,0.89158,0.89615,0.90789,0.90927,0.91257,0.91338,0.8424,1.8659,2.6871,2.1635,0.8424,0.6897,0.3255,0.2369,1,1,1,1,1,1,1,1,0.91174,0.89550,0.016237,0.000939,4,1,1,1,0,0.8057,0.2844,0.0492,0.0175,0,0,0,0,0,0,0,0,1,1,1,1,1,0
2014.08.26 00:00,0.91557,0.91803,0.91373,0.91739,0.90850,0.89877,0.89179,0.89656,0.90850,0.91026,0.91419,0.91542,0.9786,2.0717,2.8707,2.3231,0.9786,0.7830,0.3498,0.2148,1,1,1,1,1,1,1,1,0.91329,0.89571,0.017586,0.001348,4,1,1,1,0,0.8072,0.3106,0.0564,0.0173,0,0,0,0,0,0,0,0,1,1,1,1,1,0
2014.08.27 00:00,0.91737,0.91846,0.91375,0.91467,0.90899,0.89874,0.89199,0.89696,0.90899,0.91098,0.91444,0.91587,0.6249,1.7722,2.5422,1.9748,0.6249,0.4052,0.0254,-0.1307,1,1,1,1,1,1,0,1,0.91376,0.89590,0.017863,0.000278,4,1,1,1,0,0.8090,0.2870,0.0459,0.0166,0,0,0,0,0,0,-1,0,1,1,1,1,1,0
2014.08.28 00:00,0.91467,0.91614,0.91255,0.91505,0.90936,0.89868,0.89227,0.89732,0.90936,0.91183,0.91520,0.91570,0.6254,1.8215,2.5534,1.9760,0.6254,0.3532,-0.0162,-0.0713,1,1,1,1,1,0,0,1,0.91424,0.89609,0.018155,0.000291,4,1,1,1,0,0.8110,0.2833,0.0407,0.0170,0,0,0,0,0,-1,0,0,1,1,1,1,1,0
2014.08.29 00:00,0.91503,0.91838,0.91389,0.91807,0.90980,0.89864,0.89254,0.89776,0.90980,0.91346,0.91614,0.91593,0.9095,2.1625,2.8607,2.2628,0.9095,0.5050,0.2102,0.2336,1,1,1,1,1,1,1,1,0.91518,0.89631,0.018867,0.000712,2,1,1,1,0,0.8133,0.2752,0.0356,0.0168,0,0,0,0,0,1,1,0,0,1,1,1,1,0
2014.09.01 00:00,0.91864,0.91974,0.91766,0.91953,0.91029,0.89858,0.89279,0.89822,0.91029,0.91476,0.91694,0.91755,1.0150,2.3314,2.9956,2.3726,1.0150,0.5219,0.2822,0.2158,1,1,1,1,1,1,1,1,0.91642,0.89653,0.019888,0.001021,4,1,1,1,0,0.8159,0.2642,0.0024,0.0156,0,0,0,0,0,0,0,0,1,1,1,1,1,0
2014.09.02 00:00,0.91952,0.92115,0.91875,0.91909,0.91092,0.89851,0.89303,0.89869,0.91092,0.91574,0.91728,0.91890,0.8971,2.2901,2.9177,2.2698,0.8971,0.3662,0.1971,0.0210,1,1,1,1,1,1,1,1,0.91731,0.89675,0.020559,0.000671,4,1,1,1,0,0.8186,0.2662,0.0133,0.0145,0,0,0,0,0,0,0,0,1,1,1,1,1,0
2014.09.03 00:00,0.91909,0.92007,0.91756,0.91772,0.91142,0.89844,0.89333,0.89915,0.91142,0.91616,0.91789,0.91878,0.6911,2.1455,2.7306,2.0652,0.6911,0.1697,-0.0187,-0.1154,1,1,1,1,1,0,0,1,0.91761,0.89697,0.020639,0.000079,4,1,1,1,0,0.8210,0.2675,0.0185,0.0145,0,0,0,0,0,-1,-1,0,1,1,1,1,1,0
2014.09.04 00:00,0.91772,0.93295,0.91756,0.93250,0.91247,0.89840,0.89375,0.89982,0.91247,0.91829,0.92138,0.92310,2.1949,3.7962,4.3353,3.6319,2.1949,1.5474,1.2067,1.0179,1,1,1,1,1,1,1,1,0.92093,0.89732,0.023602,0.002964,4,1,1,1,0,0.8240,0.3419,0.0596,0.0188,0,0,0,0,0,1,1,0,1,1,1,1,1,0
2014.09.05 00:00,0.93249,0.93356,0.92833,0.93103,0.91354,0.89837,0.89417,0.90045,0.91354,0.92006,0.92397,0.92708,1.9141,3.6355,4.1226,3.3961,1.9141,1.1924,0.7637,0.4257,1,1,1,1,1,1,1,1,0.92371,0.89766,0.026043,0.002441,4,1,1,1,0,0.8272,0.4120,0.1380,0.0236,0,0,0,0,0,0,0,0,1,1,1,1,1,0
2014.09.08 00:00,0.93098,0.93587,0.93072,0.93520,0.91474,0.89838,0.89461,0.90108,0.91474,0.92202,0.92711,0.93291,2.2363,4.0983,4.5370,3.7864,2.2363,1.4289,0.8728,0.2455,1,1,1,1,1,1,1,1,0.92735,0.89802,0.029323,0.003280,4,1,1,1,0,0.8305,0.4892,0.1960,0.0291,0,0,0,0,0,0,0,0,1,1,1,1,1,0
2014.09.09 00:00,0.93518,0.93799,0.93148,0.93273,0.91601,0.89837,0.89507,0.90162,0.91601,0.92356,0.92984,0.93299,1.8255,3.8243,4.2080,3.4509,1.8255,0.9930,0.3112,-0.0275,1,1,1,1,1,1,0,1,0.92879,0.89835,0.030442,0.001119,4,1,1,1,0,0.8335,0.5589,0.2579,0.0342,0,0,0,0,0,0,-1,0,1,1,1,1,1,0
2014.09.10 00:00,0.93273,0.93954,0.93191,0.93670,0.91738,0.89840,0.89555,0.90218,0.91738,0.92576,0.93363,0.93488,2.1059,4.2635,4.5953,3.8264,2.1059,1.1815,0.3286,0.1950,1,1,1,1,1,1,1,1,0.93142,0.89871,0.032716,0.002274,4,1,1,1,0,0.8361,0.6538,0.3880,0.0383,0,0,0,0,0,0,1,0,1,1,1,1,1,0
2014.09.11 00:00,0.93661,0.93756,0.93364,0.93557,0.91866,0.89842,0.89604,0.90270,0.91866,0.92781,0.93425,0.93500,1.8409,4.1353,4.4117,3.6410,1.8409,0.8359,0.1417,0.0610,1,1,1,1,1,1,1,1,0.93235,0.89905,0.033300,0.000584,4,1,1,1,0,0.8386,0.6780,0.3359,0.0402,0,0,0,0,0,0,0,0,1,1,1,1,1,0
2014.09.12 00:00,0.93562,0.93682,0.93202,0.93281,0.91981,0.89843,0.89650,0.90320,0.91981,0.92929,0.93460,0.93503,1.4135,3.8267,4.0502,3.2786,1.4135,0.3790,-0.1917,-0.2371,1,1,1,1,1,0,0,1,0.93297,0.89938,0.033596,0.000296,4,1,1,1,0,0.8409,0.6857,0.0789,0.0406,0,0,0,0,0,-1,-1,0,1,1,1,1,1,0
2014.09.15 00:00,0.93326,0.93727,0.93307,0.93536,0.92112,0.89846,0.89698,0.90371,0.92112,0.93087,0.93463,0.93458,1.5461,4.1069,4.2786,3.5023,1.5461,0.4822,0.0777,0.0835,1,1,1,1,1,1,1,1,0.93336,0.89972,0.033644,0.000048,2,1,1,1,0,0.8431,0.2916,0.0310,0.0419,0,0,0,0,0,1,1,0,0,1,1,1,1,0
2014.09.16 00:00,0.93535,0.93630,0.93005,0.93266,0.92252,0.89849,0.89738,0.90417,0.92252,0.93223,0.93462,0.93361,1.0990,3.8033,3.9315,3.1509,1.0990,0.0463,-0.2097,-0.1018,1,1,1,1,1,0,0,1,0.93349,0.90001,0.033473,-0.000171,2,1,1,1,0,0.8452,0.2832,0.0283,0.0421,0,0,0,0,0,-1,-1,0,0,1,1,1,1,0
2014.09.17 00:00,0.93265,0.94277,0.93230,0.94247,0.92415,0.89860,0.89784,0.90475,0.92415,0.93470,0.93577,0.93683,1.9819,4.8819,4.9713,4.1693,1.9819,0.8310,0.7156,0.6020,1,1,1,1,1,1,1,1,0.93577,0.90040,0.035374,0.001901,4,1,1,1,0,0.8474,0.2556,0.0511,0.0417,0,0,0,0,0,1,1,0,1,1,1,1,1,0
2014.09.18 00:00,0.94236,0.94330,0.93322,0.93415,0.92528,0.89869,0.89823,0.90523,0.92528,0.93487,0.93549,0.93643,0.9581,3.9455,3.9985,3.1945,0.9581,-0.0768,-0.1432,-0.2431,1,1,1,1,0,0,0,1,0.93559,0.90072,0.034875,-0.000498,4,1,1,1,0,0.8492,0.2449,0.0393,0.0369,0,0,0,0,-1,-1,-1,0,1,1,1,1,1,0
2014.09.19 00:00,0.93415,0.94100,0.93341,0.94063,0.92652,0.89881,0.89870,0.90578,0.92652,0.93583,0.93705,0.93908,1.5228,4.6528,4.6658,3.8479,1.5228,0.5131,0.3816,0.1647,1,1,1,1,1,1,1,1,0.93732,0.90110,0.036227,0.001351,4,1,1,1,0,0.8510,0.2855,0.0188,0.0316,0,0,0,0,1,1,1,0,1,1,1,1,1,0
